year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct
2021,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,1,149,0,149,False,0,68490,0,0,,,unmatched,
2021,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,2,198,0,162,False,36,93530,0,0,,,unmatched,
2021,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,3,144,0,144,False,0,67140,0,0,,,unmatched,
2021,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,1,149,0,149,False,0,68490,0,0,,,unmatched,
2021,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,2,162,0,162,False,0,76560,0,0,,,unmatched,
2021,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,3,144,0,144,False,0,66910,0,0,,,unmatched,
2021,COM,CB023BUS06,BCom,Management Studies,augmented,1,185,0,185,False,0,84890,0,0,,,unmatched,
2021,COM,CB023BUS06,BCom,Management Studies,augmented,2,168,0,168,False,0,79630,17200,0,,,unmatched,
2021,COM,CB023BUS06,BCom,Management Studies,augmented,3,18,0,18,False,0,8600,0,2,,,unmatched,
2021,COM,CB023ECO02,BCom,Economics and Finance,augmented,1,167,0,167,False,0,77030,0,0,,,unmatched,
2021,COM,CB023ECO02,BCom,Economics and Finance,augmented,2,150,0,162,True,-12,70520,0,0,,,unmatched,
2021,COM,CB023ECO02,BCom,Economics and Finance,augmented,3,144,0,144,False,0,68570,8600,0,,,unmatched,
2021,COM,CB023ECO03,BCom,Economics with Law,augmented,1,149,0,149,False,0,68490,0,0,,,unmatched,
2021,COM,CB023ECO03,BCom,Economics with Law,augmented,2,162,0,162,True,0,73370,0,0,,,unmatched,
2021,COM,CB023ECO03,BCom,Economics with Law,augmented,3,144,0,144,False,0,65820,0,0,,,unmatched,
2021,COM,CB023ECO04,BCom,Economics and Statistics,augmented,1,167,0,167,False,0,77030,0,0,,,unmatched,
2021,COM,CB023ECO04,BCom,Economics and Statistics,augmented,2,210,0,156,True,54,97540,0,0,,,unmatched,
2021,COM,CB023ECO04,BCom,Economics and Statistics,augmented,3,216,0,180,False,36,101430,8600,0,,,unmatched,
2021,COM,CB023INF01,BCom,Information Systems,augmented,1,149,0,149,False,0,68000,0,0,,,unmatched,
2021,COM,CB023INF01,BCom,Information Systems,augmented,2,144,0,144,False,0,68610,8600,0,,,unmatched,
2021,COM,CB023INF01,BCom,Information Systems,augmented,3,156,0,156,False,0,77080,17200,0,,,unmatched,
2021,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,1,149,0,149,False,0,68180,0,0,,,unmatched,
2021,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,2,162,0,324,False,-162,74990,0,0,,,unmatched,
2021,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,3,144,0,144,False,0,67620,0,0,,,unmatched,
2021,COM,CB023INF11,BCom,Information Systems and Finance,augmented,1,167,0,167,False,0,77030,0,0,,,unmatched,
2021,COM,CB023INF11,BCom,Information Systems and Finance,augmented,2,162,0,162,False,0,76720,0,0,,,unmatched,
2021,COM,CB023INF11,BCom,Information Systems and Finance,augmented,3,150,0,150,False,0,71030,0,0,,,unmatched,
2021,COM,CB023PHI03,BCom,"Philosophy, Politics & Economics",augmented,1,149,0,149,False,0,66280,0,0,,,unmatched,
2021,COM,CB023PHI03,BCom,"Philosophy, Politics & Economics",augmented,2,246,0,174,False,72,110240,0,0,,,unmatched,
2021,COM,CB023PHI03,BCom,"Philosophy, Politics & Economics",augmented,3,222,3,168,False,54,88020,10370,3,,,unmatched,
2021,COM,CB024BUS07,BBusSc,Marketing,augmented,1,167,0,167,False,0,77030,0,0,59150,BBusSc Academic Development specialising in Marketing,label_match,30.2
2021,COM,CB024BUS07,BBusSc,Marketing,augmented,2,168,0,168,False,0,78890,0,0,51540,BBusSc Academic Development specialising in Marketing,label_match,53.1
2021,COM,CB024BUS07,BBusSc,Marketing,augmented,3,198,0,180,False,18,85410,8600,0,71090,BBusSc Academic Development specialising in Marketing,label_match,20.1
2021,COM,CB024BUS07,BBusSc,Marketing,augmented,4,180,0,180,False,0,84360,0,0,60110,BBusSc Academic Development specialising in Marketing,label_match,40.3
2021,COM,CB024BUS08,BBusSc,Organisational Psychology,augmented,1,167,0,167,False,0,75390,0,0,58250,BBusSc Academic Development specialising in Organisational Psychology,label_match,29.4
2021,COM,CB024BUS08,BBusSc,Organisational Psychology,augmented,2,162,0,162,False,0,60200,0,2,62600,BBusSc Academic Development specialising in Organisational Psychology,label_match,-3.8
2021,COM,CB024BUS08,BBusSc,Organisational Psychology,augmented,3,198,0,180,False,18,91030,8600,0,59460,BBusSc Academic Development specialising in Organisational Psychology,label_match,53.1
2021,COM,CB024BUS08,BBusSc,Organisational Psychology,augmented,4,156,0,156,False,0,80210,0,0,54910,BBusSc Academic Development specialising in Organisational Psychology,label_match,46.1
2021,COM,CB024BUS22,BBusSc,Analytics,augmented,1,185,0,185,False,0,85000,0,0,50550,BBusSc Academic Development specialising in Analytics,label_match,68.2
2021,COM,CB024BUS22,BBusSc,Analytics,augmented,2,186,0,186,False,0,86670,0,0,51040,BBusSc Academic Development specialising in Analytics,label_match,69.8
2021,COM,CB024BUS22,BBusSc,Analytics,augmented,3,264,0,198,True,66,123550,0,0,78810,BBusSc Academic Development specialising in Analytics,label_match,56.8
2021,COM,CB024BUS22,BBusSc,Analytics,augmented,4,178,0,178,False,0,71030,0,0,105760,BBusSc Academic Development specialising in Analytics,label_match,-32.8
2021,COM,CB024CSC05,BBusSc,Computer Science,augmented,1,149,0,149,False,0,67800,0,0,51040,BBusSc Academic Development specialising in Computer Science,label_match,32.8
2021,COM,CB024CSC05,BBusSc,Computer Science,augmented,2,162,0,162,False,0,75950,0,0,58920,BBusSc Academic Development specialising in Computer Science,label_match,28.9
2021,COM,CB024CSC05,BBusSc,Computer Science,augmented,3,180,0,180,False,0,84080,0,0,58980,BBusSc Academic Development specialising in Computer Science,label_match,42.6
2021,COM,CB024CSC05,BBusSc,Computer Science,augmented,4,166,0,166,False,0,67080,0,0,64560,BBusSc Academic Development specialising in Computer Science,label_match,3.9
2021,COM,CB024ECO01,BBusSc,Economics,augmented,1,167,0,167,False,0,77030,0,0,59890,BBusSc Academic Development specialising in Economics,label_match,28.6
2021,COM,CB024ECO01,BBusSc,Economics,augmented,2,156,0,150,False,6,72980,0,0,59400,BBusSc Academic Development specialising in Economics,label_match,22.9
2021,COM,CB024ECO01,BBusSc,Economics,augmented,3,264,1,162,True,102,124800,8600,1,70440,BBusSc Academic Development specialising in Economics,label_match,77.2
2021,COM,CB024ECO01,BBusSc,Economics,augmented,4,156,0,156,False,0,85900,0,0,59020,BBusSc Academic Development specialising in Economics,label_match,45.5
2021,COM,CB024ECO03,BBusSc,Economics with Law,augmented,1,167,0,167,False,0,77030,0,0,59890,BBusSc Academic Development specialising in Economics with Law,label_match,28.6
2021,COM,CB024ECO03,BBusSc,Economics with Law,augmented,2,168,0,168,False,0,76880,0,0,54000,BBusSc Academic Development specialising in Economics with Law,label_match,42.4
2021,COM,CB024ECO03,BBusSc,Economics with Law,augmented,3,144,1,144,False,0,65590,0,1,56990,BBusSc Academic Development specialising in Economics with Law,label_match,15.1
2021,COM,CB024ECO03,BBusSc,Economics with Law,augmented,4,174,0,174,False,0,94500,0,0,65820,BBusSc Academic Development specialising in Economics with Law,label_match,43.6
2021,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,1,167,0,167,False,0,77030,0,0,59090,BBusSc Academic Development specialising in Finance with Accounting,label_match,30.4
2021,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,2,168,0,168,False,0,78150,0,0,59170,BBusSc Academic Development specialising in Finance with Accounting,label_match,32.1
2021,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,3,180,0,180,False,0,85080,0,0,79760,BBusSc Academic Development specialising in Finance with Accounting,label_match,6.7
2021,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,4,162,0,162,False,0,77200,0,0,67880,BBusSc Academic Development specialising in Finance with Accounting,label_match,13.7
2021,COM,CB024FTX05,BBusSc,Finance,augmented,1,185,0,185,False,0,85630,0,0,59830,BBusSc Academic Development specialising in Finance,label_match,43.1
2021,COM,CB024FTX05,BBusSc,Finance,augmented,2,168,0,168,False,0,78890,0,0,70460,BBusSc Academic Development specialising in Finance,label_match,12.0
2021,COM,CB024FTX05,BBusSc,Finance,augmented,3,162,0,180,False,-18,76730,0,0,42690,BBusSc Academic Development specialising in Finance,label_match,79.7
2021,COM,CB024FTX05,BBusSc,Finance,augmented,4,144,0,144,False,0,68600,0,0,68210,BBusSc Academic Development specialising in Finance,label_match,0.6
2021,COM,CB024INF01,BBusSc,Information Systems,augmented,1,185,0,185,False,0,84890,0,0,56460,BBusSc Academic Development specialising in Information Systems,label_match,50.4
2021,COM,CB024INF01,BBusSc,Information Systems,augmented,2,168,0,168,False,0,79920,0,0,49200,BBusSc Academic Development specialising in Information Systems,label_match,62.4
2021,COM,CB024INF01,BBusSc,Information Systems,augmented,3,156,0,156,False,0,77080,0,0,70180,BBusSc Academic Development specialising in Information Systems,label_match,9.8
2021,COM,CB024INF01,BBusSc,Information Systems,augmented,4,176,0,176,False,0,78900,0,0,57390,BBusSc Academic Development specialising in Information Systems,label_match,37.5
2021,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,1,185,0,185,False,0,85250,0,0,51100,Bachelor of Business Science Academic Development specialising in Actuarial Science,label_match,66.8
2021,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,2,186,0,186,False,0,87680,0,0,51290,Bachelor of Business Science Academic Development specialising in Actuarial Science,label_match,70.9
2021,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,3,180,0,180,False,0,86140,0,0,70480,Bachelor of Business Science Academic Development specialising in Actuarial Science,label_match,22.2
2021,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,4,174,0,174,False,0,73530,0,0,86140,Bachelor of Business Science Academic Development specialising in Actuarial Science,label_match,-14.6
2021,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,1,185,0,185,False,0,85250,0,0,51290,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,label_match,66.2
2021,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,2,186,0,186,False,0,87680,0,0,51290,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,label_match,70.9
2021,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,3,198,0,198,False,0,92620,0,0,70480,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,label_match,31.4
2021,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,4,147,0,147,False,0,68510,0,0,92620,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,label_match,-26.0
2021,COM,CB026BUS01,BCom,Actuarial Science,augmented,1,185,0,185,False,0,85250,0,0,,,unmatched,
2021,COM,CB026BUS01,BCom,Actuarial Science,augmented,2,186,0,186,False,0,87680,0,0,,,unmatched,
2021,COM,CB026BUS01,BCom,Actuarial Science,augmented,3,162,0,162,False,0,77540,0,0,,,unmatched,
2021,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,1,185,0,185,False,0,85250,0,0,,,unmatched,
2021,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,2,186,0,186,False,0,87680,0,0,,,unmatched,
2021,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,3,180,0,180,False,0,84020,0,0,,,unmatched,
2021,COM,CU020BUS01,AdvDip,Actuarial Science,regular,1,370,0,185,False,185,170500,0,0,,,unmatched,
2021,COM,CU020BUS01,AdvDip,Actuarial Science,regular,2,372,0,186,False,186,175360,0,0,,,unmatched,
2021,COM,CU020BUS01,AdvDip,Actuarial Science,regular,3,378,0,198,False,180,178760,0,0,,,unmatched,
2021,COM,CU020BUS01,AdvDip,Actuarial Science,regular,4,321,0,147,False,174,142040,0,0,,,unmatched,
2022,COM,CB001ACC03,BCom,Financial Accounting: Accounting with Law,regular,1,149,0,149,False,0,71440,0,0,71440,BCom specialising in Financial Accounting: Accounting with Law Stream,label_match,0.0
2022,COM,CB001ACC03,BCom,Financial Accounting: Accounting with Law,regular,2,162,0,162,False,0,77270,0,0,77270,BCom specialising in Financial Accounting: Accounting with Law Stream,label_match,0.0
2022,COM,CB001ACC03,BCom,Financial Accounting: Accounting with Law,regular,3,144,0,144,False,0,68540,0,0,68540,BCom specialising in Financial Accounting: Accounting with Law Stream,label_match,0.0
2022,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,1,149,0,149,False,0,71440,0,0,71440,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0
2022,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,2,162,0,162,False,0,79610,0,0,79610,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0
2022,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,3,144,0,144,False,0,70030,0,0,70030,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0
2022,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,1,149,0,149,False,0,71440,0,0,71440,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0
2022,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,2,144,0,144,False,0,70880,0,0,70880,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0
2022,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,3,144,0,144,False,0,69790,0,0,69790,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0
2022,COM,CB001BUS06,BCom,Management Studies,regular,1,185,0,185,False,0,88550,0,0,88290,BCom in the field of Management Studies,label_match,0.3
2022,COM,CB001BUS06,BCom,Management Studies,regular,2,168,0,168,False,0,83050,17940,0,83050,BCom in the field of Management Studies,label_match,0.0
2022,COM,CB001BUS06,BCom,Management Studies,regular,3,43,0,144,False,-101,21428,12458,0,71680,BCom in the field of Management Studies,label_match,-70.1
2022,COM,CB001ECO02,BCom,Economics and Finance,regular,1,167,0,167,False,0,80350,0,0,80350,BCom specialising in Economics & Finance,label_match,0.0
2022,COM,CB001ECO02,BCom,Economics and Finance,regular,2,150,0,150,True,0,73550,0,0,73550,BCom specialising in Economics & Finance,label_match,0.0
2022,COM,CB001ECO02,BCom,Economics and Finance,regular,3,144,0,144,False,0,71520,8970,0,71520,BCom specialising in Economics & Finance,label_match,0.0
2022,COM,CB001ECO03,BCom,Economics with Law,regular,1,149,0,149,False,0,71440,0,0,71440,BCom specialising in Economics with Law,label_match,0.0
2022,COM,CB001ECO03,BCom,Economics with Law,regular,2,162,0,162,True,0,76520,0,0,77380,BCom specialising in Economics with Law,label_match,-1.1
2022,COM,CB001ECO03,BCom,Economics with Law,regular,3,144,0,144,False,0,68650,0,0,68650,BCom specialising in Economics with Law,label_match,0.0
2022,COM,CB001ECO04,BCom,Economics and Statistics,regular,1,167,0,167,False,0,80350,0,0,80090,BCom specialising in Economics & Statistics,label_match,0.3
2022,COM,CB001ECO04,BCom,Economics and Statistics,regular,2,210,0,156,False,54,101710,0,0,75870,BCom specialising in Economics & Statistics,label_match,34.1
2022,COM,CB001ECO04,BCom,Economics and Statistics,regular,3,234,1,180,False,54,114130,0,1,88460,BCom specialising in Economics & Statistics,label_match,29.0
2022,COM,CB001INF01,BCom,Information Systems,regular,1,149,0,149,False,0,70930,0,0,70670,BCom specialising in Information Systems,label_match,0.4
2022,COM,CB001INF01,BCom,Information Systems,regular,2,144,0,144,False,0,71570,8970,0,71570,BCom specialising in Information Systems,label_match,0.0
2022,COM,CB001INF01,BCom,Information Systems,regular,3,156,0,156,False,0,80380,17940,0,80380,BCom specialising in Information Systems,label_match,0.0
2022,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,1,149,0,149,False,0,71120,0,0,70970,BCom specialising in Information Systems & Computer Science,label_match,0.2
2022,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,2,162,0,162,False,0,78210,0,0,78210,BCom specialising in Information Systems & Computer Science,label_match,0.0
2022,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,3,144,0,144,False,0,70520,0,0,70520,BCom specialising in Information Systems & Computer Science,label_match,0.0
2022,COM,CB001INF11,BCom,Information Systems and Finance,regular,1,167,0,167,False,0,80350,0,0,80090,BCom specialising in Information Systems & Finance,label_match,0.3
2022,COM,CB001INF11,BCom,Information Systems and Finance,regular,2,162,0,162,False,0,80030,0,0,80030,BCom specialising in Information Systems & Finance,label_match,0.0
2022,COM,CB001INF11,BCom,Information Systems and Finance,regular,3,150,0,150,False,0,74080,0,0,74080,BCom specialising in Information Systems & Finance,label_match,0.0
2022,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,1,149,0,149,False,0,69120,0,0,69120,"BCom specialising in Philosophy, Politics & Economics",label_match,0.0
2022,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,2,246,0,174,False,72,114950,0,0,82520,"BCom specialising in Philosophy, Politics & Economics",label_match,39.3
2022,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,3,222,2,168,False,54,91770,10810,2,77280,"BCom specialising in Philosophy, Politics & Economics",label_match,18.8
2022,COM,CB004BUS07,BBusSc,Marketing,regular,1,167,0,167,False,0,80350,0,0,80350,BBusSc specialising in Marketing,label_match,0.0
2022,COM,CB004BUS07,BBusSc,Marketing,regular,2,168,0,168,False,0,82280,0,0,82280,BBusSc specialising in Marketing,label_match,0.0
2022,COM,CB004BUS07,BBusSc,Marketing,regular,3,198,0,180,False,18,89080,8970,0,80110,BBusSc specialising in Marketing,label_match,11.2
2022,COM,CB004BUS07,BBusSc,Marketing,regular,4,180,0,180,False,0,87950,0,0,87950,BBusSc specialising in Marketing,label_match,0.0
2022,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,1,167,0,167,False,0,78630,0,0,78630,BBusSc specialising in Organisational Psychology,label_match,0.0
2022,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,2,162,0,162,False,0,80730,0,0,80730,BBusSc specialising in Organisational Psychology,label_match,0.0
2022,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,3,180,0,180,False,0,85960,8970,0,85960,BBusSc specialising in Organisational Psychology,label_match,0.0
2022,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,4,96,0,156,False,-60,71770,0,0,83620,BBusSc specialising in Organisational Psychology,label_match,-14.2
2022,COM,CB004BUS22,BBusSc,Analytics,regular,1,185,0,185,False,0,88650,0,0,88650,BBusSc specialising in Analytics,label_match,0.0
2022,COM,CB004BUS22,BBusSc,Analytics,regular,2,186,0,186,False,0,90380,0,0,90380,BBusSc specialising in Analytics,label_match,0.0
2022,COM,CB004BUS22,BBusSc,Analytics,regular,3,246,0,198,True,48,119250,0,0,108410,BBusSc specialising in Analytics,label_match,10.0
