year,faculty,plan_code,study_year,table_index,stated_total_credits,stated_total_max,is_minimum,source_page
2025,EBE,EB010MEC05,3,1,144,,False,72
2025,EBE,EB010MEC05,4,1,144,,False,72
2025,EBE,EB012APG01,1,1,144,,False,26
2025,EBE,EB012APG01,2,1,144,,False,26
2025,EBE,EB012APG01,3,1,144,,False,26
2025,EBE,EB015CON04,1,1,151,,False,49
2025,EBE,EB015CON04,2,1,148,,False,50
2025,EBE,EB015CON04,3,1,156,,False,50
2025,EBE,EB017CON03,1,1,152,,False,51
2025,EBE,EB017CON03,2,1,151,,False,51
2025,EBE,EB017CON03,3,1,146,,False,51
2025,EBE,EB019APG09,1,1,124,,False,28
2025,EBE,EB019APG09,2,1,148,,False,28
2025,EBE,EB019APG09,3,1,156,,False,29
2025,EBE,EB019APG09,4,1,150,,False,29
2025,EBE,EB019APG11,1,1,126,,False,31
2025,EBE,EB019APG11,2,1,148,,False,31
2025,EBE,EB019APG11,3,1,154,,False,31
2025,EBE,EB019APG11,4,1,180,,False,32
2025,EBE,EB022EEE02,2,1,144,,False,57
2025,EBE,EB801CHE01,1,1,102,,False,41
2025,EBE,EB801CHE01,2,1,88,124,True,41
2025,EBE,EB801CHE01,3,1,88,124,True,41
2025,EBE,EB801CHE01,4,1,114,156,True,41
2025,EBE,EB801CHE01,5,1,128,,False,42
2025,EBE,EB802CIV01,1,1,112,,False,46
2025,EBE,EB802CIV01,2,1,108,,False,47
2025,EBE,EB802CIV01,3,1,112,,False,47
2025,EBE,EB802CIV01,4,1,126,,False,47
2025,EBE,EB802CIV01,5,1,126,,False,47
2025,EBE,EB805MEC01,1,1,102,,False,69
2025,EBE,EB805MEC01,2,1,98,,False,69
2025,EBE,EB805MEC01,3,1,118,,False,70
2025,EBE,EB805MEC01,4,1,132,,False,70
2025,EBE,EB805MEC01,5,1,126,,False,70
2025,EBE,EB809EEE01,1,1,96,,False,54
2025,EBE,EB809EEE01,2,1,116,,False,54
2025,EBE,EB809EEE01,3,1,104,,False,55
2025,EBE,EB810MEC05,1,1,102,,False,73
2025,EBE,EB810MEC05,2,1,98,,False,74
2025,EBE,EB810MEC05,3,1,118,,False,74
2025,EBE,EB810MEC05,4,1,132,,False,74
2025,EBE,EB810MEC05,5,1,126,,False,74
2025,EBE,EB819APG09,1,1,106,,False,29
2025,EBE,EB819APG09,2,1,128,,False,30
2025,EBE,EB819APG09,3,1,102,,False,30
2025,EBE,EB819APG09,4,1,136,,False,30
2025,EBE,EB819APG09,5,1,106,,False,30
2025,EBE,EB819APG11,1,1,108,,False,32
2025,EBE,EB819APG11,2,1,128,,False,33
2025,EBE,EB819APG11,3,1,150,,False,33
2025,EBE,EB819APG11,4,1,142,,False,33
2025,EBE,EB819APG11,5,1,80,,False,33
2026,COM,CB001ACC04,1,1,159,,False,92
2026,COM,CB001ACC04,2,1,144,,False,92
2026,COM,CB001ACC04,3,1,192,,False,92
2026,COM,CB001ACC08,1,1,159,,False,91
2026,COM,CB001ACC08,2,1,126,,False,91
2026,COM,CB001ACC08,3,1,168,,False,91
2026,COM,CB001BUS06,1,1,150,,False,100
2026,COM,CB001BUS06,2,1,144,,False,101
2026,COM,CB001BUS06,3,1,120,,False,101
2026,COM,CB001ECO02,1,1,132,,False,97
2026,COM,CB001ECO02,2,1,156,,True,97
2026,COM,CB001ECO02,3,1,144,,True,98
2026,COM,CB001ECO03,1,1,132,,False,99
2026,COM,CB001ECO03,2,1,144,,False,100
2026,COM,CB001ECO03,3,1,144,,False,100
2026,COM,CB001ECO04,1,1,132,,False,98
2026,COM,CB001ECO04,2,1,156,,True,99
2026,COM,CB001ECO04,3,1,144,,True,99
2026,COM,CB001INF01,1,1,132,,False,92
2026,COM,CB001INF01,2,1,144,,False,93
2026,COM,CB001INF01,3,1,156,,False,93
2026,COM,CB001INF06,1,1,132,,False,94
2026,COM,CB001INF06,2,1,162,,False,94
2026,COM,CB001INF06,3,1,144,,False,94
2026,COM,CB001INF11,1,1,150,,False,95
2026,COM,CB001INF11,2,1,162,,False,95
2026,COM,CB001INF11,3,1,150,,False,95
2026,COM,CB001PHI03,1,1,132,,False,96
2026,COM,CB001PHI03,2,1,156,,False,96
2026,COM,CB001PHI03,3,1,150,,True,97
2026,COM,CB003BUS01,1,1,180,,False,45
2026,COM,CB003BUS01,2,1,186,,False,45
2026,COM,CB003BUS01,3,1,180,,False,45
2026,COM,CB003BUS01,4,1,156,,False,46
2026,COM,CB003BUS09,1,1,180,,False,46
2026,COM,CB003BUS09,2,1,186,,False,46
2026,COM,CB003BUS09,3,1,198,,False,47
2026,COM,CB003BUS09,4,1,129,,False,47
2026,COM,CB004BUS07,1,1,132,,False,57
2026,COM,CB004BUS07,2,1,114,,False,58
2026,COM,CB004BUS07,3,1,144,,False,58
2026,COM,CB004BUS07,4,1,162,,False,58
2026,COM,CB004BUS28,1,1,138,,False,58
2026,COM,CB004BUS28,2,1,132,,False,59
2026,COM,CB004BUS28,3,1,154,,False,59
2026,COM,CB004BUS28,4,1,138,,False,59
2026,COM,CB004CSC05,1,1,162,,False,51
2026,COM,CB004CSC05,2,1,168,,True,51
2026,COM,CB004CSC05,3,1,144,,False,52
2026,COM,CB004CSC05,4,1,160,,False,52
2026,COM,CB004ECO01,1,1,132,,False,54
2026,COM,CB004ECO01,2,1,156,,False,54
2026,COM,CB004ECO01,3,1,162,,True,54
2026,COM,CB004ECO01,4,1,140,,False,55
2026,COM,CB004ECO03,1,1,132,,False,55
2026,COM,CB004ECO03,2,1,168,,False,56
2026,COM,CB004ECO03,3,1,162,,False,56
2026,COM,CB004ECO03,4,1,158,,False,57
2026,COM,CB004FTX04,1,1,159,,False,50
2026,COM,CB004FTX04,2,1,180,,False,50
2026,COM,CB004FTX04,3,1,170,,False,51
2026,COM,CB004FTX04,4,1,166,,False,51
2026,COM,CB004FTX05,1,1,150,,False,49
2026,COM,CB004FTX05,2,1,168,,False,49
2026,COM,CB004FTX05,3,1,162,,False,49
2026,COM,CB004FTX05,4,1,126,,False,50
2026,COM,CB004INF01,1,1,150,,False,53
2026,COM,CB004INF01,2,1,150,,False,53
2026,COM,CB004INF01,3,1,156,,False,53
2026,COM,CB004INF01,4,1,158,,False,53
2026,COM,CB004STA13,1,1,168,,False,47
2026,COM,CB004STA13,2,1,186,,False,48
2026,COM,CB004STA13,3,1,198,,True,48
2026,COM,CB004STA13,4,1,160,,False,48
2026,COM,CB011ACC04,1,1,125,,False,124
2026,COM,CB011ACC04,2,1,126,,False,124
2026,COM,CB011ACC04,3,1,152,,False,124
2026,COM,CB011ACC04,4,1,224,,False,124
2026,COM,CB011ACC08,1,1,125,,False,123
2026,COM,CB011ACC08,2,1,108,,False,123
2026,COM,CB011ACC08,3,1,122,,False,123
2026,COM,CB011ACC08,4,1,100,,False,123
2026,COM,CB011BUS06,2,1,108,,False,133
2026,COM,CB011ECO02,1,1,98,,False,126
2026,COM,CB011ECO02,2,1,90,,False,126
2026,COM,CB011ECO02,3,1,114,,True,126
2026,COM,CB011ECO02,4,1,162,,True,127
2026,COM,CB011ECO03,1,1,98,,False,129
2026,COM,CB011ECO03,2,1,126,,True,129
2026,COM,CB011ECO03,3,1,126,,False,129
2026,COM,CB011ECO03,4,1,198,,False,130
2026,COM,CB011ECO04,1,1,98,,False,127
2026,COM,CB011ECO04,2,1,90,,False,127
2026,COM,CB011ECO04,3,1,138,,True,128
2026,COM,CB011ECO04,4,1,126,,True,128
2026,COM,CB011INF01,1,1,116,,False,130
2026,COM,CB011INF01,2,1,126,,False,130
2026,COM,CB011INF01,3,1,102,,False,130
2026,COM,CB011INF01,4,1,90,,False,130
2026,COM,CB011INF06,1,1,98,,False,131
2026,COM,CB011INF06,2,1,108,,False,131
2026,COM,CB011INF06,3,1,108,,False,132
2026,COM,CB011INF06,4,1,126,,False,132
2026,COM,CB011INF11,1,1,116,,False,132
2026,COM,CB011INF11,2,1,108,,False,132
2026,COM,CB011INF11,3,1,126,,False,133
2026,COM,CB011INF11,4,1,114,,False,133
2026,COM,CB011PHI03,1,1,110,,False,125
2026,COM,CB011PHI03,2,1,114,,False,125
2026,COM,CB011PHI03,3,1,102,,False,125
2026,COM,CB011PHI03,4,1,114,,True,126
2026,COM,CB015BUS07,1,1,98,,False,86
2026,COM,CB015BUS07,2,1,78,,False,87
2026,COM,CB015BUS07,3,1,108,,False,87
2026,COM,CB015BUS07,4,1,108,,False,87
2026,COM,CB015BUS07,5,1,162,,False,87
2026,COM,CB015BUS28,1,1,104,,False,87
2026,COM,CB015BUS28,2,1,120,,False,88
2026,COM,CB015BUS28,3,1,108,,False,88
2026,COM,CB015BUS28,4,1,94,,False,88
2026,COM,CB015BUS28,5,1,138,,False,88
2026,COM,CB015ECO01,1,1,116,,False,83
2026,COM,CB015ECO01,2,1,108,,False,83
2026,COM,CB015ECO01,3,1,138,,False,83
2026,COM,CB015ECO01,4,1,108,,False,83
2026,COM,CB015ECO01,5,1,140,,False,84
2026,COM,CB015ECO03,1,1,98,,False,85
2026,COM,CB015ECO03,2,1,108,,False,85
2026,COM,CB015ECO03,3,1,114,,False,85
2026,COM,CB015ECO03,4,1,144,,False,85
2026,COM,CB015ECO03,5,1,158,,False,86
2026,COM,CB015FTX04,1,1,125,,False,80
2026,COM,CB015FTX04,2,1,138,,False,80
2026,COM,CB015FTX04,3,1,150,,False,81
2026,COM,CB015FTX04,4,1,160,,False,81
2026,COM,CB015FTX04,5,1,140,,False,81
2026,COM,CB015FTX05,1,1,116,,False,79
2026,COM,CB015FTX05,2,1,126,,False,79
2026,COM,CB015FTX05,3,1,96,,False,79
2026,COM,CB015FTX05,4,1,144,,False,80
2026,COM,CB015INF01,1,1,110,,False,81
2026,COM,CB015INF01,2,1,96,,False,82
2026,COM,CB015INF01,3,1,114,,False,82
2026,COM,CB015INF01,4,1,138,,False,82
2026,COM,CB015INF01,5,1,158,,False,82
2026,COM,CB015STA13,1,1,134,,False,77
2026,COM,CB015STA13,2,1,72,,False,77
2026,COM,CB015STA13,3,1,168,,False,78
2026,COM,CB015STA13,4,1,180,,True,78
2026,COM,CB015STA13,5,1,160,,False,78
2026,COM,CB018BUS01,1,1,128,,False,75
2026,COM,CB018BUS01,2,1,108,,False,75
2026,COM,CB018BUS01,3,1,150,,False,75
2026,COM,CB018BUS01,4,1,180,,False,75
2026,COM,CB018BUS01,5,1,156,,False,76
2026,COM,CB018BUS09,1,1,128,,False,76
2026,COM,CB018BUS09,2,1,108,,False,76
2026,COM,CB018BUS09,3,1,150,,False,76
2026,COM,CB018BUS09,4,1,198,,False,77
2026,COM,CB018BUS09,5,1,129,,False,77
2026,COM,CB019BUS01,1,1,180,,False,89
2026,COM,CB019BUS01,2,1,186,,False,89
2026,COM,CB019BUS01,3,1,162,,False,89
2026,COM,CB019BUS09,1,1,180,,False,90
2026,COM,CB019BUS09,2,1,186,,False,90
2026,COM,CB019BUS09,3,1,180,,False,90
2026,COM,CB020BUS01,1,1,110,,False,121
2026,COM,CB020BUS01,2,1,108,,False,121
2026,COM,CB020BUS01,3,1,150,,False,121
2026,COM,CB020BUS01,4,1,162,,False,121
2026,COM,CB020BUS09,1,1,110,,False,122
2026,COM,CB020BUS09,2,1,126,,False,122
2026,COM,CB020BUS09,3,1,132,,False,122
2026,COM,CB020BUS09,4,1,180,,False,122
2026,COM,CB023ACC04,1,1,161,,False,108
2026,COM,CB023ACC04,2,1,144,,False,108
2026,COM,CB023ACC04,3,1,174,,False,108
2026,COM,CB023ACC08,1,1,161,,False,107
2026,COM,CB023ACC08,2,1,144,,False,107
2026,COM,CB023ACC08,3,1,168,,False,107
2026,COM,CB023ECO02,1,1,134,,False,110
2026,COM,CB023ECO02,2,1,150,,True,110
2026,COM,CB023ECO02,3,1,144,,True,110
2026,COM,CB023ECO03,1,1,134,,False,112
2026,COM,CB023ECO03,2,1,162,,True,112
2026,COM,CB023ECO03,3,1,144,,False,113
2026,COM,CB023ECO04,1,1,152,,False,111
2026,COM,CB023ECO04,2,1,156,,True,111
2026,COM,CB023ECO04,3,1,144,,False,112
2026,COM,CB023INF01,1,1,134,,False,113
2026,COM,CB023INF01,2,1,144,,False,113
2026,COM,CB023INF01,3,1,156,,False,114
2026,COM,CB023INF06,1,1,134,,False,115
2026,COM,CB023INF06,2,1,162,,False,115
2026,COM,CB023INF06,3,1,144,,False,115
2026,COM,CB023INF11,1,1,152,,False,115
2026,COM,CB023INF11,2,1,162,,False,116
2026,COM,CB023INF11,3,1,150,,False,116
2026,COM,CB023PHI03,1,1,146,,False,108
2026,COM,CB023PHI03,2,1,147,,False,109
2026,COM,CB023PHI03,3,1,150,,True,109
2026,COM,CB024BUS07,1,1,134,,False,72
2026,COM,CB024BUS07,2,1,114,,False,73
2026,COM,CB024BUS07,3,1,144,,False,73
2026,COM,CB024BUS07,4,1,162,,False,73
2026,COM,CB024BUS28,1,1,140,,False,73
2026,COM,CB024BUS28,2,1,132,,False,74
2026,COM,CB024BUS28,3,1,154,,False,74
2026,COM,CB024BUS28,4,1,138,,False,74
2026,COM,CB024CSC05,1,1,146,,False,66
2026,COM,CB024CSC05,2,1,174,,False,67
2026,COM,CB024CSC05,3,1,144,,False,67
2026,COM,CB024CSC05,4,1,160,,False,67
2026,COM,CB024ECO01,1,1,134,,False,69
2026,COM,CB024ECO01,2,1,156,,True,69
2026,COM,CB024ECO01,3,1,162,,True,70
2026,COM,CB024ECO01,4,1,140,,False,70
2026,COM,CB024ECO03,1,1,134,,False,71
2026,COM,CB024ECO03,2,1,168,,False,71
2026,COM,CB024ECO03,3,1,162,,False,71
2026,COM,CB024ECO03,4,1,158,,False,72
2026,COM,CB024FTX04,1,1,161,,False,65
2026,COM,CB024FTX04,2,1,180,,False,65
2026,COM,CB024FTX04,3,1,170,,False,66
2026,COM,CB024FTX04,4,1,166,,False,66
2026,COM,CB024FTX05,1,1,152,,False,64
2026,COM,CB024FTX05,2,1,168,,False,64
2026,COM,CB024FTX05,3,1,162,,False,65
2026,COM,CB024FTX05,4,1,126,,False,65
2026,COM,CB024INF01,1,1,152,,False,68
2026,COM,CB024INF01,2,1,150,,False,68
2026,COM,CB024INF01,3,1,156,,False,68
2026,COM,CB024INF01,4,1,158,,False,68
2026,COM,CB024STA13,1,1,170,,False,62
2026,COM,CB024STA13,2,1,186,,False,63
2026,COM,CB024STA13,3,1,198,,True,63
2026,COM,CB024STA13,4,1,160,,False,63
2026,COM,CB025BUS01,1,1,182,,False,60
2026,COM,CB025BUS01,2,1,186,,False,60
2026,COM,CB025BUS01,3,1,180,,False,60
2026,COM,CB025BUS01,4,1,156,,False,61
2026,COM,CB025BUS09,1,1,182,,False,61
2026,COM,CB025BUS09,2,1,186,,False,61
2026,COM,CB025BUS09,3,1,198,,False,62
2026,COM,CB025BUS09,4,1,129,,False,62
2026,COM,CB026BUS01,1,1,182,,False,105
2026,COM,CB026BUS01,2,1,186,,False,105
2026,COM,CB026BUS01,3,1,162,,False,105
2026,COM,CB026BUS09,1,1,182,,False,106
2026,COM,CB026BUS09,2,1,186,,False,106
2026,COM,CB026BUS09,3,1,180,,False,106
2026,COM,CU017ACC01,1,1,174,,False,24
2026,COM,CU020BUS01,1,1,180,192,True,21
2026,COM,CU021GSB48,1,1,120,,False,23
2026,EBE,EB001CHE01,1,1,138,,False,36
2026,EBE,EB001CHE01,2,1,108,156,True,36
2026,EBE,EB001CHE01,3,1,114,156,True,36
2026,EBE,EB001CHE01,4,1,128,146,True,36
2026,EBE,EB002CIV01,1,1,140,,False,42
2026,EBE,EB002CIV01,2,1,144,,False,42
2026,EBE,EB002CIV01,3,1,152,,False,43
2026,EBE,EB002CIV01,4,1,144,,False,43
2026,EBE,EB005MEC01,1,1,130,,False,63
2026,EBE,EB005MEC01,2,1,144,,False,63
2026,EBE,EB005MEC01,3,1,144,,False,63
2026,EBE,EB005MEC01,4,1,144,,False,64
2026,EBE,EB009EEE01,2,1,144,,False,49
2026,EBE,EB010MEC05,1,1,130,,False,67
2026,EBE,EB010MEC05,2,1,144,,False,67
2026,EBE,EB010MEC05,3,1,144,,False,67
2026,EBE,EB010MEC05,4,1,144,,False,68
2026,EBE,EB012APG01,1,1,120,,False,24
2026,EBE,EB012APG01,2,1,128,,False,24
2026,EBE,EB012APG01,3,1,128,,False,24
2026,EBE,EB015CON04,1,1,145,,False,46
2026,EBE,EB015CON04,2,1,141,,False,47
2026,EBE,EB015CON04,3,1,136,,False,47
2026,EBE,EB017CON03,1,1,142,,False,48
2026,EBE,EB017CON03,2,1,143,,False,48
2026,EBE,EB017CON03,3,1,126,,False,48
2026,EBE,EB019APG09,1,1,117,,False,26
2026,EBE,EB019APG09,2,1,148,,False,26
2026,EBE,EB019APG09,3,1,154,,False,27
2026,EBE,EB019APG09,4,1,150,,False,27
2026,EBE,EB019APG11,1,1,117,,False,29
2026,EBE,EB019APG11,2,1,148,,False,29
2026,EBE,EB019APG11,3,1,154,,False,30
2026,EBE,EB019APG11,4,1,180,,False,30
2026,EBE,EB801CHE01,1,1,102,,False,38
2026,EBE,EB801CHE01,2,1,83,116,True,39
2026,EBE,EB801CHE01,3,1,91,124,True,39
2026,EBE,EB801CHE01,4,1,114,156,True,39
2026,EBE,EB801CHE01,5,1,128,,False,39
2026,EBE,EB802CIV01,1,1,112,,False,44
2026,EBE,EB802CIV01,2,1,112,,False,44
2026,EBE,EB802CIV01,3,1,103,,False,45
2026,EBE,EB802CIV01,4,1,126,,False,45
2026,EBE,EB802CIV01,5,1,126,,False,45
2026,EBE,EB805MEC01,1,1,114,,False,65
2026,EBE,EB805MEC01,2,1,80,,False,65
2026,EBE,EB805MEC01,3,1,115,,False,65
2026,EBE,EB805MEC01,4,1,132,,False,66
2026,EBE,EB805MEC01,5,1,126,,False,66
2026,EBE,EB809EEE01,1,1,108,,False,51
2026,EBE,EB809EEE01,3,1,104,,False,52
2026,EBE,EB810MEC05,1,1,114,,False,69
2026,EBE,EB810MEC05,3,1,115,,False,69
2026,EBE,EB810MEC05,4,1,132,,False,70
2026,EBE,EB810MEC05,5,1,129,,False,70
2026,EBE,EB819APG09,1,1,87,,False,28
2026,EBE,EB819APG09,2,1,128,,False,28
2026,EBE,EB819APG09,3,1,102,,False,28
2026,EBE,EB819APG09,4,1,134,,False,29
2026,EBE,EB819APG09,5,1,106,,False,29
2026,EBE,EB819APG11,1,1,87,,False,31
2026,EBE,EB819APG11,2,1,128,,False,31
2026,EBE,EB819APG11,3,1,150,,False,31
2026,EBE,EB819APG11,4,1,142,,False,31
2026,EBE,EB819APG11,5,1,80,,False,32
